subject item rt trial string type age mean_simpleRT gender
S012 w10 658.12597672455 38 piro p NA NA NA
S012 w5 714.733815742657 39 scimmia w NA NA NA
S012 w9 712.204985329881 40 ol p NA NA NA
S012 w9 667.418097099289 41 ol p NA NA NA
S012 w8 701.734742457047 42 sulto p NA NA NA
S012 w4 682.26106797345 43 senza w NA NA NA
S012 w8 710.368472402915 44 sulto p NA NA NA
S012 w6 680.364286275581 45 altru p NA NA NA
S012 w2 700.314339296892 46 cane w NA NA NA
S012 w8 718.539891457185 47 sulto p NA NA NA
S012 w10 703.585479361936 48 piro p NA NA NA
S012 w5 719.134143488482 49 scimmia w NA NA NA
S012 w5 700.844243029132 50 scimmia w NA NA NA
S012 w4 690.690349349752 51 senza w NA NA NA
S012 w2 711.4804005716 52 cane w NA NA NA
S012 w5 668.788292920217 53 scimmia w NA NA NA
S012 w9 654.643947174773 54 ol p NA NA NA
S012 w3 655.40794362314 55 alla w NA NA NA
S012 w8 664.348363215104 56 sulto p NA NA NA
S012 w3 697.0335635636 57 alla w NA NA NA
S012 w8 655.952667305246 58 sulto p NA NA NA
S012 w1 701.226395526901 59 portò w NA NA NA
S012 w10 701.247657062486 60 piro p NA NA NA
S012 w2 695.754591459408 61 cane w NA NA NA
S012 w10 668.666992923245 62 piro p NA NA NA
S012 w7 675.361989242956 63 sosca p NA NA NA
S012 w6 720.890437578782 64 altru p NA NA NA
S012 w3 702.846255125478 65 alla w NA NA NA
S012 w5 706.10653267242 66 scimmia w NA NA NA
S012 w6 691.695097675547 67 altru p NA NA NA
S012 w5 655.898445351049 68 scimmia w NA NA NA
S012 w8 690.218630554155 69 sulto p NA NA NA
S012 w4 690.343466857448 70 senza w NA NA NA
S012 w5 648.566047782078 71 scimmia w NA NA NA
S012 w5 668.208835134283 72 scimmia w NA NA NA
S012 w4 694.419797258452 73 senza w NA NA NA
S012 w3 648.582075824961 74 alla w NA NA NA
S012 w4 668.85188379325 75 senza w NA NA NA
S012 w6 662.967328662053 76 altru p NA NA NA
S012 w9 685.259727453813 77 ol p NA NA NA
S012 w10 696.716698659584 78 piro p NA NA NA
S012 w1 679.711536960676 79 portò w NA NA NA
S012 w9 696.983634522185 80 ol p NA NA NA
S012 w9 642.532655866817 81 ol p NA NA NA
S012 w2 680.419045062736 82 cane w NA NA NA
S012 w8 646.285196812823 83 sulto p NA NA NA
S012 w10 705.262607159093 84 piro p NA NA NA
S012 w7 646.114699197933 85 sosca p NA NA NA
S012 w7 646.022569714114 86 sosca p NA NA NA
S012 w7 675.706882523373 87 sosca p NA NA NA
S012 w1 701.46700178273 88 portò w NA NA NA
S012 w5 691.820407276973 89 scimmia w NA NA NA
S012 w3 715.640413118526 90 alla w NA NA NA
S012 w6 686.95563220419 91 altru p NA NA NA
S012 w4 671.224811701104 92 senza w NA NA NA
S012 w8 704.584110407159 93 sulto p NA NA NA
S012 w7 660.775167932734 94 sosca p NA NA NA
S012 w9 671.972592165694 95 ol p NA NA NA
S012 w2 660.891011515632 96 cane w NA NA NA
S012 w5 697.329614432529 97 scimmia w NA NA NA
S012 w3 677.570360628888 98 alla w NA NA NA
S012 w2 675.055226208642 99 cane w NA NA NA
S012 w1 652.037756713107 100 portò w NA NA NA
S013 w9 664.196913796477 1 ol p 18 660 F
S013 w1 709.414961445145 2 portò w 18 660 F
S013 w9 672.330748285167 3 ol p 18 660 F
S013 w8 704.914926527999 4 sulto p 18 660 F
S013 w1 714.995658933185 5 portò w 18 660 F
S013 w10 707.453470057808 6 piro p 18 660 F
S013 w1 713.506070408039 7 portò w 18 660 F
S013 w2 710.19722675439 8 cane w 18 660 F
S013 w6 738.669479670934 9 altru p 18 660 F
S013 w10 661.530708144419 10 piro p 18 660 F
S013 w5 707.058562426828 11 scimmia w 18 660 F
S013 w6 723.663800577633 12 altru p 18 660 F
S013 w4 681.856692521833 13 senza w 18 660 F
S013 w6 728.168411902152 14 altru p 18 660 F
S013 w5 677.853064849041 15 scimmia w 18 660 F
S013 w2 707.501047062688 16 cane w 18 660 F
S013 w10 731.110194488429 17 piro p 18 660 F
S013 w1 725.125051452778 18 portò w 18 660 F
S013 w4 685.619393917732 19 senza w 18 660 F
S013 w2 712.057872950099 20 cane w 18 660 F
S013 w3 684.460536013357 21 alla w 18 660 F
S013 w1 708.901548120193 22 portò w 18 660 F
S013 w3 686.10181204509 23 alla w 18 660 F
S013 w7 727.332494775765 24 sosca p 18 660 F
S013 w3 682.025592676364 25 alla w 18 660 F
S013 w7 702.244327752851 26 sosca p 18 660 F
S013 w7 665.287307160906 27 sosca p 18 660 F
S013 w5 681.001834268682 28 scimmia w 18 660 F
S013 w1 670.947024761699 29 portò w 18 660 F
S013 w5 705.803852020763 30 scimmia w 18 660 F
S013 w9 688.119526649825 31 ol p 18 660 F
S013 w7 699.24090040382 32 sosca p 18 660 F
S013 w10 726.635448518209 33 piro p 18 660 F
S013 w9 709.009023434483 34 ol p 18 660 F
S013 w7 716.841501439922 35 sosca p 18 660 F
S013 w9 705.788724045269 36 ol p 18 660 F
S013 w5 706.630570623092 37 scimmia w 18 660 F
S013 w3 725.277560218237 38 alla w 18 660 F
S013 w3 699.570247600786 39 alla w 18 660 F
S013 w6 668.60700990539 40 altru p 18 660 F
S013 w8 672.195150624029 41 sulto p 18 660 F
S013 w8 737.625773227774 42 sulto p 18 660 F
S013 w9 699.542413572781 43 ol p 18 660 F
S013 w10 713.357750843279 44 piro p 18 660 F
S013 w8 723.031244552694 45 sulto p 18 660 F
S013 w4 703.843040703796 46 senza w 18 660 F
S013 w4 730.214858851396 47 senza w 18 660 F
S013 w9 662.678044508211 48 ol p 18 660 F
S013 w1 704.060295629315 49 portò w 18 660 F
S013 w10 728.295217561536 50 piro p 18 660 F
S013 w8 727.405672869645 51 sulto p 18 660 F
S013 w4 681.467389441095 52 senza w 18 660 F
S013 w2 713.769352766685 53 cane w 18 660 F
S013 w7 728.761083404534 54 sosca p 18 660 F
S013 w2 665.251062582247 55 cane w 18 660 F
S013 w6 670.442156451754 56 altru p 18 660 F
S013 w10 669.854746977799 57 piro p 18 660 F
S013 w1 659.100170447491 58 portò w 18 660 F
S013 w3 697.517900406383 59 alla w 18 660 F
S013 w7 674.828657000326 60 sosca p 18 660 F
S013 w8 733.670190623961 61 sulto p 18 660 F
S013 w6 697.296974617057 62 altru p 18 660 F
S013 w8 668.83937665727 63 sulto p 18 660 F
S013 w8 683.734879656695 64 sulto p 18 660 F
S013 w6 666.161915319972 65 altru p 18 660 F
S013 w5 737.887679128908 66 scimmia w 18 660 F
S013 w2 715.160907111131 67 cane w 18 660 F
S013 w9 668.84002675768 68 ol p 18 660 F
S013 w5 665.434089913033 69 scimmia w 18 660 F
S013 w3 700.234365607612 70 alla w 18 660 F
S013 w2 717.1490102401 71 cane w 18 660 F
S013 w1 664.350186712109 72 portò w 18 660 F
S013 w6 666.58897114452 73 altru p 18 660 F
S013 w5 728.522632229142 74 scimmia w 18 660 F
S013 w7 709.370349287055 75 sosca p 18 660 F
S013 w3 667.469042479061 76 alla w 18 660 F
S013 w5 684.564162376337 77 scimmia w 18 660 F
S013 w9 695.496283075772 78 ol p 18 660 F
S013 w2 729.299964713864 79 cane w 18 660 F
S013 w4 683.202000218444 80 senza w 18 660 F
S013 w8 667.284863512032 81 sulto p 18 660 F
S013 w4 661.159038967453 82 senza w 18 660 F
S013 w8 661.923288567923 83 sulto p 18 660 F
S013 w9 735.158610767685 84 ol p 18 660 F
S013 w10 695.51005418878 85 piro p 18 660 F
S013 w6 724.068135782145 86 altru p 18 660 F
S013 w4 669.029371808283 87 senza w 18 660 F
S013 w7 726.182385939173 88 sosca p 18 660 F
S013 w4 727.548863324337 89 senza w 18 660 F
S013 w7 713.853732063435 90 sosca p 18 660 F
S013 w2 699.916738062166 91 cane w 18 660 F
S013 w6 673.842331520282 92 altru p 18 660 F
S013 w10 659.033455378376 93 piro p 18 660 F
S013 w5 734.244366581552 94 scimmia w 18 660 F
S013 w3 689.660504846834 95 alla w 18 660 F
S013 w4 674.971799454652 96 senza w 18 660 F
S013 w10 731.546370233409 97 piro p 18 660 F
S013 w3 735.251971832477 98 alla w 18 660 F
S013 w1 706.531915920787 99 portò w 18 660 F
S013 w2 698.314083139412 100 cane w 18 660 F
S014 w8 703.120684577152 1 sulto p 23 320 F
S014 w3 694.576997449622 2 alla w 23 320 F
S014 w5 716.984294177964 3 scimmia w 23 320 F
S014 w2 649.432873735204 4 cane w 23 320 F
S014 w5 651.527739362791 5 scimmia w 23 320 F
S014 w1 663.294469835237 6 portò w 23 320 F
S014 w2 680.827705794945 7 cane w 23 320 F
S014 w8 661.279971925542 8 sulto p 23 320 F
S014 w2 701.115393778309 9 cane w 23 320 F
S014 w1 697.02315219678 10 portò w 23 320 F
S014 w3 696.142112901434 11 alla w 23 320 F
S014 w5 683.054456477985 12 scimmia w 23 320 F
S014 w1 693.910860968754 13 portò w 23 320 F
S014 w8 720.905742542818 14 sulto p 23 320 F
S014 w7 695.487781120464 15 sosca p 23 320 F
S014 w10 709.469950040802 16 piro p 23 320 F
S014 w10 693.281798874959 17 piro p 23 320 F
S014 w4 696.834951872006 18 senza w 23 320 F
S014 w10 723.51277644746 19 piro p 23 320 F
S014 w5 705.117309587076 20 scimmia w 23 320 F
S014 w2 721.396757690236 21 cane w 23 320 F
S014 w6 651.345484415069 22 altru p 23 320 F
S014 w6 687.272189678624 23 altru p 23 320 F
S014 w10 698.076255144551 24 piro p 23 320 F
S014 w8 724.478173954412 25 sulto p 23 320 F
S014 w9 680.157537860796 26 ol p 23 320 F
S014 w4 649.023176757619 27 senza w 23 320 F
S014 w4 724.520594337955 28 senza w 23 320 F
S014 w10 700.707887662575 29 piro p 23 320 F
S014 w4 660.090544214472 30 senza w 23 320 F
S014 w10 646.227285144851 31 piro p 23 320 F
S014 w3 671.378546329215 32 alla w 23 320 F
S014 w6 654.157022377476 33 altru p 23 320 F
S014 w3 654.491976713762 34 alla w 23 320 F
S014 w7 710.557381650433 35 sosca p 23 320 F
S014 w2 651.44338532351 36 cane w 23 320 F
S014 w2 708.155681630597 37 cane w 23 320 F
S014 w9 675.061226049438 38 ol p 23 320 F
S014 w4 663.226743927225 39 senza w 23 320 F
S014 w8 667.56708345376 40 sulto p 23 320 F
S014 w5 648.714840477332 41 scimmia w 23 320 F
S014 w7 651.603511003777 42 sosca p 23 320 F
S014 w4 667.040629992262 43 senza w 23 320 F
S014 w7 672.022191276774 44 sosca p 23 320 F
S014 w5 682.223212262616 45 scimmia w 23 320 F
S014 w1 650.188106792048 46 portò w 23 320 F
S014 w3 655.56050718762 47 alla w 23 320 F
S014 w7 674.703630628064 48 sosca p 23 320 F
S014 w8 719.646590417251 49 sulto p 23 320 F
S014 w9 719.794145384803 50 ol p 23 320 F
S014 w4 705.589541019872 51 senza w 23 320 F
S014 w2 662.466145949438 52 cane w 23 320 F
S014 w9 697.524503963068 53 ol p 23 320 F
S014 w2 720.757502252236 54 cane w 23 320 F
S014 w8 662.383600296453 55 sulto p 23 320 F
S014 w10 724.690557299182 56 piro p 23 320 F
S014 w7 713.458430515602 57 sosca p 23 320 F
S014 w9 724.938788311556 58 ol p 23 320 F
S014 w4 704.139795573428 59 senza w 23 320 F
S014 w7 717.458184259012 60 sosca p 23 320 F
S014 w6 646.209891764447 61 altru p 23 320 F
S014 w3 648.414761601016 62 alla w 23 320 F
S014 w1 667.071301797405 63 portò w 23 320 F
S014 w2 713.679388063028 64 cane w 23 320 F
S014 w1 694.407739648595 65 portò w 23 320 F
S014 w6 671.749286195263 66 altru p 23 320 F
S014 w10 706.689205681905 67 piro p 23 320 F
S014 w6 681.293614888564 68 altru p 23 320 F
S014 w4 647.655643457547 69 senza w 23 320 F
S014 w9 695.554198818281 70 ol p 23 320 F
S014 w8 719.199078409001 71 sulto p 23 320 F
S014 w1 694.05366952531 72 portò w 23 320 F
S014 w1 676.719504306093 73 portò w 23 320 F
S014 w2 718.814807171002 74 cane w 23 320 F
S014 w6 659.56282264553 75 altru p 23 320 F
S014 w5 682.37546552904 76 scimmia w 23 320 F
S014 w8 664.227681001648 77 sulto p 23 320 F
S014 w7 665.855955416337 78 sosca p 23 320 F
S014 w3 663.209971720353 79 alla w 23 320 F
S014 w5 694.50726439245 80 scimmia w 23 320 F
S014 w9 657.718387627974 81 ol p 23 320 F
S014 w3 648.935656221583 82 alla w 23 320 F
S014 w6 720.919867763296 83 altru p 23 320 F
S014 w1 701.846215380356 84 portò w 23 320 F
S014 w5 692.662067161873 85 scimmia w 23 320 F
S014 w7 667.406835788861 86 sosca p 23 320 F
S014 w7 711.314050955698 87 sosca p 23 320 F
S014 w9 702.027588067576 88 ol p 23 320 F
S014 w9 709.383706850931 89 ol p 23 320 F
S014 w5 717.42777296342 90 scimmia w 23 320 F
S014 w9 671.685781246051 91 ol p 23 320 F
S014 w8 676.350110126659 92 sulto p 23 320 F
S014 w6 721.64279137738 93 altru p 23 320 F
S014 w1 666.9281788636 94 portò w 23 320 F
S014 w3 676.47612365894 95 alla w 23 320 F
S014 w3 698.008835325018 96 alla w 23 320 F
S014 w4 652.039770791307 97 senza w 23 320 F
S014 w10 689.405763698742 98 piro p 23 320 F
S014 w6 708.640176439658 99 altru p 23 320 F
S014 w10 679.692239528522 100 piro p 23 320 F
S015 w6 716.201134957373 1 altru p 19 223 M
S015 w1 694.799332618713 2 portò w 19 223 M
S015 w7 728.964967057109 3 sosca p 19 223 M
S015 w7 684.346161987633 4 sosca p 19 223 M
S015 w2 700.439375434071 5 cane w 19 223 M
S015 w9 701.192766483873 6 ol p 19 223 M
S015 w10 709.894515313208 7 piro p 19 223 M
S015 w4 706.704880148172 8 senza w 19 223 M
S015 w10 707.153890151531 9 piro p 19 223 M
S015 w4 673.909657821059 10 senza w 19 223 M
S015 w4 651.674829386175 11 senza w 19 223 M
S015 w3 715.458898246288 12 alla w 19 223 M
S015 w1 668.182770852 13 portò w 19 223 M
S015 w2 678.181642144918 14 cane w 19 223 M
S015 w8 706.041975356638 15 sulto p 19 223 M
S015 w6 706.161670796573 16 altru p 19 223 M
S015 w4 677.823563497514 17 senza w 19 223 M
S015 w7 715.139722954482 18 sosca p 19 223 M
S015 w7 660.670701470226 19 sosca p 19 223 M
S015 w2 691.801071148366 20 cane w 19 223 M
S015 w10 699.107303358614 21 piro p 19 223 M
S015 w8 710.106477849185 22 sulto p 19 223 M
S015 w1 670.509738363326 23 portò w 19 223 M
S015 w9 728.746583033353 24 ol p 19 223 M
S015 w9 693.266895860434 25 ol p 19 223 M
S015 w6 686.661661844701 26 altru p 19 223 M
S015 w2 705.716850683093 27 cane w 19 223 M
S015 w7 728.687490224838 28 sosca p 19 223 M
S015 w10 676.049552410841 29 piro p 19 223 M
S015 w4 652.548273336142 30 senza w 19 223 M
S015 w1 701.027097534388 31 portò w 19 223 M
S015 w3 658.256896976382 32 alla w 19 223 M
S015 w6 654.252290073782 33 altru p 19 223 M
S015 w9 709.040188267827 34 ol p 19 223 M
S015 w10 687.710402626544 35 piro p 19 223 M
S015 w2 713.525948487222 36 cane w 19 223 M
S015 w2 668.079455439001 37 cane w 19 223 M
S015 w5 713.239377755672 38 scimmia w 19 223 M
S015 w5 710.258535537869 39 scimmia w 19 223 M
S015 w2 680.597530789673 40 cane w 19 223 M
S015 w7 671.617908664048 41 sosca p 19 223 M
S015 w10 654.175802562386 42 piro p 19 223 M
S015 w8 711.968443933874 43 sulto p 19 223 M
S015 w4 711.427716203034 44 senza w 19 223 M
S015 w9 720.644711684436 45 ol p 19 223 M
S015 w8 725.144957154989 46 sulto p 19 223 M
S015 w5 724.437973778695 47 scimmia w 19 223 M
S015 w4 710.468017682433 48 senza w 19 223 M
S015 w6 683.734604436904 49 altru p 19 223 M
S015 w7 673.445710726082 50 sosca p 19 223 M
S015 w8 687.063525356352 51 sulto p 19 223 M
S015 w9 720.838814061135 52 ol p 19 223 M
S015 w9 668.77325206995 53 ol p 19 223 M
S015 w1 654.618355389684 54 portò w 19 223 M
S015 w3 671.930487286299 55 alla w 19 223 M
S015 w5 717.08534495905 56 scimmia w 19 223 M
S015 w3 689.444338586181 57 alla w 19 223 M
S015 w8 691.684976518154 58 sulto p 19 223 M
S015 w6 659.144775606692 59 altru p 19 223 M
S015 w9 665.322486031801 60 ol p 19 223 M
S015 w9 727.934626620263 61 ol p 19 223 M
S015 w7 706.811895146966 62 sosca p 19 223 M
S015 w4 707.662511579692 63 senza w 19 223 M
S015 w8 688.733334746212 64 sulto p 19 223 M
S015 w5 727.934975400567 65 scimmia w 19 223 M
S015 w3 723.604983203113 66 alla w 19 223 M
S015 w5 676.678028870374 67 scimmia w 19 223 M
S015 w1 683.088609725237 68 portò w 19 223 M
S015 w1 728.003989625722 69 portò w 19 223 M
S015 w10 664.562612921 70 piro p 19 223 M
S015 w3 681.333723552525 71 alla w 19 223 M
S015 w7 655.676762517542 72 sosca p 19 223 M
S015 w10 654.683307241648 73 piro p 19 223 M
S015 w4 660.153898783028 74 senza w 19 223 M
S015 w5 694.17364154011 75 scimmia w 19 223 M
S015 w6 711.848918944597 76 altru p 19 223 M
S015 w1 719.535387456417 77 portò w 19 223 M
S015 w3 688.089649472386 78 alla w 19 223 M
S015 w1 697.087894622236 79 portò w 19 223 M
S015 w10 723.996183872223 80 piro p 19 223 M
S015 w2 681.911372635514 81 cane w 19 223 M
S015 w10 698.813075628132 82 piro p 19 223 M
S015 w3 694.382833763957 83 alla w 19 223 M
S015 w2 683.706858400255 84 cane w 19 223 M
S015 w8 687.50275246799 85 sulto p 19 223 M
S015 w8 658.606902975589 86 sulto p 19 223 M
S015 w1 667.423224970698 87 portò w 19 223 M
S015 w6 655.22604579106 88 altru p 19 223 M
S015 w6 713.449588082731 89 altru p 19 223 M
S015 w8 666.926174387336 90 sulto p 19 223 M
S015 w2 709.951132703573 91 cane w 19 223 M
S015 w7 668.703427184373 92 sosca p 19 223 M
S015 w6 657.493776082993 93 altru p 19 223 M
S015 w5 660.588280428201 94 scimmia w 19 223 M
S015 w9 724.183580614626 95 ol p 19 223 M
S015 w4 713.543655332178 96 senza w 19 223 M
S015 w5 713.830760680139 97 scimmia w 19 223 M
S015 w3 715.72502091527 98 alla w 19 223 M
S015 w3 681.478309165686 99 alla w 19 223 M
S015 w5 721.721290964633 100 scimmia w 19 223 M
S016 w3 661.809769561514 1 alla w 20 345 F
S016 w1 674.006917318329 2 portò w 20 345 F
S016 w3 709.775930093601 3 alla w 20 345 F
S016 w2 656.238713795319 4 cane w 20 345 F
S016 w8 699.764699796215 5 sulto p 20 345 F
S016 w1 655.013769129291 6 portò w 20 345 F
S016 w2 667.476310553029 7 cane w 20 345 F
S016 w1 702.540402999148 8 portò w 20 345 F
S016 w2 682.681601783261 9 cane w 20 345 F
S016 w1 666.584972059354 10 portò w 20 345 F
S016 w10 679.292694823816 11 piro p 20 345 F
S016 w9 684.963019834831 12 ol p 20 345 F
S016 w4 722.060986170545 13 senza w 20 345 F
S016 w10 713.948592236266 14 piro p 20 345 F
S016 w9 721.674138149247 15 ol p 20 345 F
S016 w1 720.070727644488 16 portò w 20 345 F
S016 w4 697.213803818449 17 senza w 20 345 F
S016 w9 663.688619332388 18 ol p 20 345 F
S016 w2 674.758732980117 19 cane w 20 345 F
S016 w3 688.620131174102 20 alla w 20 345 F
S016 w8 655.588704561815 21 sulto p 20 345 F
S016 w8 721.648148382083 22 sulto p 20 345 F
S016 w8 720.150744942948 23 sulto p 20 345 F
S016 w10 718.020647419617 24 piro p 20 345 F
S016 w2 682.223688876256 25 cane w 20 345 F
S016 w5 662.616868587211 26 scimmia w 20 345 F
S016 w3 661.522000944242 27 alla w 20 345 F
S016 w8 657.918184464797 28 sulto p 20 345 F
S016 w6 665.607577832416 29 altru p 20 345 F
S016 w10 705.329518718645 30 piro p 20 345 F
S016 w3 707.717346576974 31 alla w 20 345 F
S016 w2 667.041393173859 32 cane w 20 345 F
S016 w6 652.190500563011 33 altru p 20 345 F
S016 w10 682.365189334378 34 piro p 20 345 F
S016 w5 666.749798459932 35 scimmia w 20 345 F
S016 w9 728.413966121152 36 ol p 20 345 F
S016 w4 713.09750537388 37 senza w 20 345 F
S016 w5 708.673235969618 38 scimmia w 20 345 F
S016 w1 663.80404160358 39 portò w 20 345 F
S016 w4 721.706127980724 40 senza w 20 345 F
S016 w1 694.906326523051 41 portò w 20 345 F
S016 w1 708.388958675787 42 portò w 20 345 F
S016 w9 721.624971637502 43 ol p 20 345 F
S016 w10 716.830575922504 44 piro p 20 345 F
S016 w10 651.290853815153 45 piro p 20 345 F
S016 w6 714.134090123698 46 altru p 20 345 F
S016 w9 666.672167992219 47 ol p 20 345 F
S016 w2 655.915630785748 48 cane w 20 345 F
S016 w9 655.779361976311 49 ol p 20 345 F
S016 w7 655.499046547338 50 sosca p 20 345 F
S016 w4 716.080469237641 51 senza w 20 345 F
S016 w3 675.144933173433 52 alla w 20 345 F
S016 w9 694.607494203374 53 ol p 20 345 F
S016 w10 661.612083343789 54 piro p 20 345 F
S016 w6 723.765677874908 55 altru p 20 345 F
S016 w7 662.652989448979 56 sosca p 20 345 F
S016 w6 708.492482258007 57 altru p 20 345 F
S016 w9 697.018667208031 58 ol p 20 345 F
S016 w4 714.802400702611 59 senza w 20 345 F
S016 w6 689.900237815455 60 altru p 20 345 F
S016 w5 692.54046571441 61 scimmia w 20 345 F
S016 w5 694.324913332239 62 scimmia w 20 345 F
S016 w10 666.884373007342 63 piro p 20 345 F
S016 w2 660.084733022377 64 cane w 20 345 F
S016 w4 688.016967820004 65 senza w 20 345 F
S016 w9 671.163112884387 66 ol p 20 345 F
S016 w7 671.793784527108 67 sosca p 20 345 F
S016 w1 705.386643363163 68 portò w 20 345 F
S016 w7 698.771641971543 69 sosca p 20 345 F
S016 w5 710.864883149043 70 scimmia w 20 345 F
S016 w5 694.889055928215 71 scimmia w 20 345 F
S016 w6 649.24585335888 72 altru p 20 345 F
S016 w6 724.008641960099 73 altru p 20 345 F
S016 w7 727.816339088604 74 sosca p 20 345 F
S016 w5 686.39558413066 75 scimmia w 20 345 F
S016 w3 707.938321614638 76 alla w 20 345 F
S016 w1 662.554176496342 77 portò w 20 345 F
S016 w10 719.690419724211 78 piro p 20 345 F
S016 w6 716.505700564012 79 altru p 20 345 F
S016 w3 694.495186256245 80 alla w 20 345 F
S016 w8 703.507406050339 81 sulto p 20 345 F
S016 w4 675.805396055803 82 senza w 20 345 F
S016 w3 718.845178866759 83 alla w 20 345 F
S016 w7 710.306425662711 84 sosca p 20 345 F
S016 w8 651.208639563993 85 sulto p 20 345 F
S016 w8 722.904730597511 86 sulto p 20 345 F
S016 w5 709.631034871563 87 scimmia w 20 345 F
S016 w5 658.357241684571 88 scimmia w 20 345 F
S016 w7 657.267770702019 89 sosca p 20 345 F
S016 w7 675.465190047398 90 sosca p 20 345 F
S016 w7 683.671785918996 91 sosca p 20 345 F
S016 w4 674.157643327489 92 senza w 20 345 F
S016 w3 682.953530242667 93 alla w 20 345 F
S016 w8 710.036083264276 94 sulto p 20 345 F
S016 w7 678.955685896799 95 sosca p 20 345 F
S016 w2 689.224365381524 96 cane w 20 345 F
S016 w8 711.817695247009 97 sulto p 20 345 F
S016 w6 671.152951968834 98 altru p 20 345 F
S016 w4 724.58248754032 99 senza w 20 345 F
S016 w2 706.930206296965 100 cane w 20 345 F
S017 w9 654.752350752242 1 ol p 24 418 M
S017 w9 706.696043428965 2 ol p 24 418 M
S017 w9 646.536079035141 3 ol p 24 418 M
S017 w5 656.320571792312 4 scimmia w 24 418 M
S017 w3 700.314082358964 5 alla w 24 418 M
S017 w6 713.277924344875 6 altru p 24 418 M
S017 w10 664.810260091908 7 piro p 24 418 M
S017 w7 707.67690485809 8 sosca p 24 418 M
S017 w1 696.853082892485 9 portò w 24 418 M
S017 w9 682.152208783664 10 ol p 24 418 M
S017 w8 661.309995581396 11 sulto p 24 418 M
S017 w4 703.704160493799 12 senza w 24 418 M
S017 w2 717.029845514335 13 cane w 24 418 M
S017 w8 665.008758441545 14 sulto p 24 418 M
S017 w9 648.944971808232 15 ol p 24 418 M
S017 w5 706.642317255028 16 scimmia w 24 418 M
S017 w7 683.921465151943 17 sosca p 24 418 M
S017 w2 712.477886383422 18 cane w 24 418 M
S017 w7 687.360828486271 19 sosca p 24 418 M
S017 w6 715.190821667202 20 altru p 24 418 M
S017 w7 690.339958188124 21 sosca p 24 418 M
S017 w4 668.035269328393 22 senza w 24 418 M
S017 w10 719.772844766267 23 piro p 24 418 M
S017 w2 647.016543583013 24 cane w 24 418 M
S017 w10 712.78905196581 25 piro p 24 418 M
S017 w8 676.038523414172 26 sulto p 24 418 M
S017 w6 698.419653312303 27 altru p 24 418 M
S017 w10 657.329474599101 28 piro p 24 418 M
S017 w7 716.78347252775 29 sosca p 24 418 M
S017 w2 673.987663988955 30 cane w 24 418 M
S017 w5 661.128431023099 31 scimmia w 24 418 M
S017 w4 674.383156006224 32 senza w 24 418 M
S017 w8 676.087144021876 33 sulto p 24 418 M
S017 w9 649.979556524195 34 ol p 24 418 M
S017 w10 663.252263260074 35 piro p 24 418 M
S017 w9 648.083549984731 36 ol p 24 418 M
S017 w4 711.877327323891 37 senza w 24 418 M
S017 w2 660.96346121747 38 cane w 24 418 M
S017 w8 683.379105222411 39 sulto p 24 418 M
S017 w4 687.002967731096 40 senza w 24 418 M
S017 w5 683.930664830841 41 scimmia w 24 418 M
S017 w1 648.217375692911 42 portò w 24 418 M
S017 w1 656.892256983556 43 portò w 24 418 M
S017 w2 671.992170964368 44 cane w 24 418 M
S017 w10 690.161632695235 45 piro p 24 418 M
S017 w10 654.384664823301 46 piro p 24 418 M
S017 w6 650.397326410748 47 altru p 24 418 M
S017 w3 693.225203477778 48 alla w 24 418 M
S017 w5 650.067866747268 49 scimmia w 24 418 M
S017 w5 644.523631152697 50 scimmia w 24 418 M
S017 w8 648.416852378286 51 sulto p 24 418 M
S017 w3 722.16766518075 52 alla w 24 418 M
S017 w7 684.756898139603 53 sosca p 24 418 M
S017 w6 710.383541272022 54 altru p 24 418 M
S017 w9 644.144403734244 55 ol p 24 418 M
S017 w2 665.201223683544 56 cane w 24 418 M
S017 w5 723.318251767196 57 scimmia w 24 418 M
S017 w7 690.648944680579 58 sosca p 24 418 M
S017 w5 663.510895469226 59 scimmia w 24 418 M
S017 w7 655.869239014573 60 sosca p 24 418 M
S017 w2 687.194892638363 61 cane w 24 418 M
S017 w10 714.737534658052 62 piro p 24 418 M
S017 w1 683.299089861102 63 portò w 24 418 M
S017 w4 714.328030222096 64 senza w 24 418 M
S017 w4 688.274624929763 65 senza w 24 418 M
S017 w3 655.496373442002 66 alla w 24 418 M
S017 w3 720.812408016063 67 alla w 24 418 M
S017 w1 677.9712635139 68 portò w 24 418 M
S017 w3 720.28081996832 69 alla w 24 418 M
S017 w6 677.739470829256 70 altru p 24 418 M
S017 w10 661.041210428812 71 piro p 24 418 M
S017 w3 720.955987223424 72 alla w 24 418 M
S017 w8 699.357574437745 73 sulto p 24 418 M
S017 w9 713.492006533779 74 ol p 24 418 M
S017 w6 665.329668396153 75 altru p 24 418 M
S017 w8 719.723835703917 76 sulto p 24 418 M
S017 w2 648.762058191933 77 cane w 24 418 M
S017 w8 677.900531073101 78 sulto p 24 418 M
S017 w1 692.737534330226 79 portò w 24 418 M
S017 w3 686.371811707504 80 alla w 24 418 M
S017 w1 716.80664780084 81 portò w 24 418 M
S017 w3 644.149896712042 82 alla w 24 418 M
S017 w4 712.078601946123 83 senza w 24 418 M
S017 w6 651.539632924832 84 altru p 24 418 M
S017 w3 702.603289172985 85 alla w 24 418 M
S017 w9 689.838816192932 86 ol p 24 418 M
S017 w6 667.108355727978 87 altru p 24 418 M
